Duration,Proto,Src IP Addr,Src Pt,Dst IP Addr,Dst Pt,Packets,Bytes,Flows,Flags,Tos,class
6.339,TCP  ,EXT_SERVER,22,10004_35,61453,7,2406,1,.AP.SF,0,suspicious
120.457,TCP  ,10004_35,57731,EXT_SERVER,22,3,179,1,.AP.S.,0,suspicious
120.457,TCP  ,EXT_SERVER,22,10004_35,57731,11,7699,1,.AP.SF,0,suspicious
9.401,TCP  ,10006_27,38099,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious
9.401,TCP  ,EXT_SERVER,22,10006_27,38099,19,3185,1,.AP.SF,0,suspicious
120.442,TCP  ,10004_35,16396,EXT_SERVER,22,4,231,1,.AP.SF,0,suspicious
120.442,TCP  ,EXT_SERVER,22,10004_35,16396,11,6590,1,.AP.SF,0,suspicious
9.959,TCP  ,10004_35,64332,EXT_SERVER,22,9,491,1,.APRSF,0,suspicious
9.959,TCP  ,EXT_SERVER,22,10004_35,64332,9,1607,1,.AP.S.,0,suspicious
9.938,TCP  ,10006_27,32233,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious
9.938,TCP  ,EXT_SERVER,22,10006_27,32233,20,4213,1,.AP.SF,0,suspicious
5.44,TCP  ,10004_35,15430,EXT_SERVER,22,6,359,1,.APRSF,0,suspicious
5.44,TCP  ,EXT_SERVER,22,10004_35,15430,6,443,1,.AP.S.,0,suspicious
0.001,TCP  ,10184_168,57121,EXT_SERVER,55555,1,46,1,....S.,0,suspicious
0.001,TCP  ,EXT_SERVER,55555,10184_168,57121,1,40,1,.A.R..,0,suspicious
79.973,TCP  ,10004_35,13043,EXT_SERVER,22,6,983,1,.AP.SF,0,suspicious
79.973,TCP  ,EXT_SERVER,22,10004_35,13043,14,8633,1,.AP.SF,0,suspicious
5.833,TCP  ,10004_35,11053,EXT_SERVER,22,7,1035,1,.APRSF,0,suspicious
5.833,TCP  ,EXT_SERVER,22,10004_35,11053,7,4317,1,.AP.S.,0,suspicious
14.291,TCP  ,10006_27,64700,EXT_SERVER,22,19,2631,1,.AP.SF,0,suspicious
14.291,TCP  ,EXT_SERVER,22,10006_27,64700,27,3885,1,.AP.SF,0,suspicious
9.19,TCP  ,10008_109,42227,EXT_SERVER,22,18,2313,1,.APRSF,0,suspicious
9.19,TCP  ,EXT_SERVER,22,10008_109,42227,20,3249,1,.AP.SF,0,suspicious
6.829,TCP  ,10004_35,11138,EXT_SERVER,22,5,301,1,.APRS.,0,suspicious
6.829,TCP  ,EXT_SERVER,22,10004_35,11138,7,2414,1,.AP.SF,0,suspicious
10.411,TCP  ,10008_109,51878,EXT_SERVER,22,15,2173,1,.APRSF,0,suspicious
10.411,TCP  ,EXT_SERVER,22,10008_109,51878,20,3249,1,.AP.SF,0,suspicious
8.442,TCP  ,10006_27,50798,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
8.442,TCP  ,EXT_SERVER,22,10006_27,50798,19,3185,1,.AP.SF,0,suspicious
121.349,TCP  ,10004_35,11304,EXT_SERVER,22,2,127,1,.AP.S.,0,suspicious
121.349,TCP  ,EXT_SERVER,22,10004_35,11304,10,5621,1,.AP.SF,0,suspicious
8.965,TCP  ,10006_27,28436,EXT_SERVER,22,15,2179,1,.AP.SF,0,suspicious
8.965,TCP  ,EXT_SERVER,22,10006_27,28436,19,3185,1,.AP.SF,0,suspicious
5.882,TCP  ,10004_35,12496,EXT_SERVER,22,8,1075,1,.APRSF,0,suspicious
5.882,TCP  ,EXT_SERVER,22,10004_35,12496,4,1233,1,.AP.S.,0,suspicious
10.019,TCP  ,10008_109,38295,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
10.019,TCP  ,EXT_SERVER,22,10008_109,38295,19,3185,1,.AP.SF,0,suspicious
0,TCP  ,EXT_SERVER,23,10212_61,32740,1,40,1,.A.R..,0,suspicious
0,TCP  ,10212_61,32740,EXT_SERVER,23,1,46,1,....S.,0,suspicious
9.347,TCP  ,10008_109,45347,EXT_SERVER,22,18,2319,1,.AP.SF,0,suspicious
9.347,TCP  ,EXT_SERVER,22,10008_109,45347,19,3185,1,.AP.SF,0,suspicious
9.058,TCP  ,10008_109,50196,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
9.058,TCP  ,EXT_SERVER,22,10008_109,50196,19,3185,1,.AP.SF,0,suspicious
9.736,TCP  ,10006_27,11770,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious
9.736,TCP  ,EXT_SERVER,22,10006_27,11770,19,3185,1,.AP.SF,0,suspicious
8.725,TCP  ,10008_109,56279,EXT_SERVER,22,17,2283,1,.AP.SF,0,suspicious
8.725,TCP  ,EXT_SERVER,22,10008_109,56279,19,3185,1,.AP.SF,0,suspicious
9.752,TCP  ,10008_109,32920,EXT_SERVER,22,18,2319,1,.AP.SF,0,suspicious
9.752,TCP  ,EXT_SERVER,22,10008_109,32920,19,3185,1,.AP.SF,0,suspicious
9.487,TCP  ,10008_109,49446,EXT_SERVER,22,17,2283,1,.AP.SF,0,suspicious
9.487,TCP  ,EXT_SERVER,22,10008_109,49446,19,3185,1,.AP.SF,0,suspicious
120.843,TCP  ,10004_35,63864,EXT_SERVER,22,3,173,1,.APRS.,0,suspicious
120.843,TCP  ,EXT_SERVER,22,10004_35,63864,10,6630,1,.AP.SF,0,suspicious
8.365,TCP  ,10008_109,58046,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious
8.365,TCP  ,EXT_SERVER,22,10008_109,58046,19,3185,1,.AP.SF,0,suspicious
0,TCP  ,10213_215,52416,EXT_SERVER,23,1,46,1,....S.,0,suspicious
0,TCP  ,EXT_SERVER,23,10213_215,52416,1,40,1,.A.R..,0,suspicious
9.419,TCP  ,10008_109,34595,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious
9.419,TCP  ,EXT_SERVER,22,10008_109,34595,19,3185,1,.AP.SF,0,suspicious
10.216,TCP  ,10006_27,53527,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious
10.216,TCP  ,EXT_SERVER,22,10006_27,53527,19,3185,1,.AP.SF,0,suspicious
9.19,TCP  ,10008_109,43914,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
9.19,TCP  ,EXT_SERVER,22,10008_109,43914,19,3185,1,.AP.SF,0,suspicious
0,TCP  ,10214_215,19550,EXT_SERVER,23,1,46,1,....S.,0,suspicious
0,TCP  ,EXT_SERVER,23,10214_215,19550,1,40,1,.A.R..,0,suspicious
9.054,TCP  ,10008_109,36909,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious
9.054,TCP  ,EXT_SERVER,22,10008_109,36909,19,3185,1,.AP.SF,0,suspicious
0,TCP  ,10184_168,57121,EXT_SERVER,33999,1,46,1,....S.,0,suspicious
0,TCP  ,EXT_SERVER,33999,10184_168,57121,1,40,1,.A.R..,0,suspicious
9.553,TCP  ,10008_109,41193,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
9.553,TCP  ,EXT_SERVER,22,10008_109,41193,19,3185,1,.AP.SF,0,suspicious
9.687,TCP  ,10008_109,50638,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
9.687,TCP  ,EXT_SERVER,22,10008_109,50638,19,3185,1,.AP.SF,0,suspicious
10.068,TCP  ,10008_109,34507,EXT_SERVER,22,17,2283,1,.AP.SF,0,suspicious
10.068,TCP  ,EXT_SERVER,22,10008_109,34507,19,3185,1,.AP.SF,0,suspicious
8.982,TCP  ,10006_27,36893,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious
8.982,TCP  ,EXT_SERVER,22,10006_27,36893,19,3185,1,.AP.SF,0,suspicious
9.633,TCP  ,10008_109,46286,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
9.633,TCP  ,EXT_SERVER,22,10008_109,46286,19,3185,1,.AP.SF,0,suspicious
9.965,TCP  ,10008_109,55945,EXT_SERVER,22,17,2283,1,.AP.SF,0,suspicious
9.965,TCP  ,EXT_SERVER,22,10008_109,55945,19,3185,1,.AP.SF,0,suspicious
0,UDP  ,10088_220,51579,EXT_SERVER,53413,1,46,1,......,0,suspicious
0,ICMP ,EXT_SERVER,0,10088_220,3.3,1,57,1,......,0,suspicious
9.713,TCP  ,10008_109,40421,EXT_SERVER,22,19,2371,1,.AP.SF,0,suspicious
9.713,TCP  ,EXT_SERVER,22,10008_109,40421,19,3185,1,.AP.SF,0,suspicious
5.844,TCP  ,10004_35,12490,EXT_SERVER,22,5,289,1,.APRSF,0,suspicious
5.844,TCP  ,EXT_SERVER,22,10004_35,12490,6,2366,1,.AP.S.,0,suspicious
9.47,TCP  ,10008_109,52245,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
9.47,TCP  ,EXT_SERVER,22,10008_109,52245,19,3185,1,.AP.SF,0,suspicious
10.474,TCP  ,10008_109,60819,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
10.474,TCP  ,EXT_SERVER,22,10008_109,60819,19,3185,1,.AP.SF,0,suspicious
9.826,TCP  ,10008_109,48398,EXT_SERVER,22,18,2319,1,.AP.SF,0,suspicious
9.826,TCP  ,EXT_SERVER,22,10008_109,48398,19,3185,1,.AP.SF,0,suspicious
11.368,TCP  ,10006_27,17339,EXT_SERVER,22,18,2415,1,.AP.SF,0,suspicious
11.368,TCP  ,EXT_SERVER,22,10006_27,17339,22,4397,1,.AP.SF,0,suspicious
9.841,TCP  ,10008_109,58883,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
9.841,TCP  ,EXT_SERVER,22,10008_109,58883,19,3185,1,.AP.SF,0,suspicious
9.047,TCP  ,10008_109,39477,EXT_SERVER,22,19,2371,1,.AP.SF,0,suspicious
9.047,TCP  ,EXT_SERVER,22,10008_109,39477,19,3185,1,.AP.SF,0,suspicious
120.846,TCP  ,10004_35,59750,EXT_SERVER,22,6,314,1,.A.RSF,0,suspicious
120.846,TCP  ,EXT_SERVER,22,10004_35,59750,5,345,1,.AP.SF,0,suspicious
8.965,TCP  ,10006_27,47798,EXT_SERVER,22,18,2403,1,.AP.SF,0,suspicious
8.965,TCP  ,EXT_SERVER,22,10006_27,47798,20,3249,1,.AP.SF,0,suspicious
0,TCP  ,10215_14,6580,EXT_SERVER,23,1,46,1,....S.,0,suspicious
0,TCP  ,EXT_SERVER,23,10215_14,6580,1,40,1,.A.R..,0,suspicious
5.84,TCP  ,10004_35,26959,EXT_SERVER,22,6,353,1,.APRSF,0,suspicious
5.84,TCP  ,EXT_SERVER,22,10004_35,26959,6,2354,1,.AP.SF,0,suspicious
0.001,TCP  ,EXT_SERVER,23,10216_151,29644,1,40,1,.A.R..,0,suspicious
0.001,TCP  ,10216_151,29644,EXT_SERVER,23,1,46,1,....S.,0,suspicious
10.516,TCP  ,10006_27,22481,EXT_SERVER,22,15,2179,1,.AP.SF,0,suspicious
10.516,TCP  ,EXT_SERVER,22,10006_27,22481,19,3197,1,.AP.SF,0,suspicious
120.833,TCP  ,10004_35,54831,EXT_SERVER,22,6,329,1,.APRSF,0,suspicious
120.833,TCP  ,EXT_SERVER,22,10004_35,54831,7,2430,1,.AP.SF,0,suspicious
122.931,TCP  ,10004_35,60824,EXT_SERVER,22,7,414,1,.AP.SF,0,suspicious
122.931,TCP  ,EXT_SERVER,22,10004_35,60824,12,4666,1,.AP.SF,0,suspicious
97.419,TCP  ,10004_35,60685,EXT_SERVER,22,6,983,1,.AP.SF,0,suspicious
97.419,TCP  ,EXT_SERVER,22,10004_35,60685,12,6582,1,.AP.SF,0,suspicious
58.783,TCP  ,10004_35,28105,EXT_SERVER,22,6,353,1,.APRSF,0,suspicious
58.783,TCP  ,EXT_SERVER,22,10004_35,28105,10,5592,1,.AP.SF,0,suspicious
8.938,TCP  ,10006_27,15318,EXT_SERVER,22,17,2279,1,.AP.SF,0,suspicious
8.938,TCP  ,EXT_SERVER,22,10006_27,15318,20,3305,1,.AP.SF,0,suspicious
0,TCP  ,10217_169,24860,EXT_SERVER,23,1,46,1,....S.,0,suspicious
0,TCP  ,EXT_SERVER,23,10217_169,24860,1,40,1,.A.R..,0,suspicious
0,UDP  ,10218_98,51913,EXT_SERVER,53413,1,57,1,......,0,suspicious
0,ICMP ,EXT_SERVER,0,10218_98,3.3,1,85,1,......,0,suspicious
0.016,UDP  ,10014_199,123,EXT_SERVER,42529,1,76,1,......,0,suspicious
0.016,UDP  ,EXT_SERVER,42529,10014_199,123,1,76,1,......,0,suspicious
14.612,TCP  ,10004_35,56272,EXT_SERVER,22,7,381,1,.APRSF,0,suspicious
14.612,TCP  ,EXT_SERVER,22,10004_35,56272,9,4445,1,.AP.S.,0,suspicious
8.284,TCP  ,10006_27,56692,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
8.284,TCP  ,EXT_SERVER,22,10006_27,56692,19,3185,1,.AP.SF,0,suspicious
0.287,TCP  ,10219_100,47947,EXT_SERVER,22,2,92,1,...RS.,0,suspicious
0.287,TCP  ,EXT_SERVER,22,10219_100,47947,1,44,1,.A..S.,0,suspicious
9.53,TCP  ,10006_27,39434,EXT_SERVER,22,18,2403,1,.AP.SF,0,suspicious
9.53,TCP  ,EXT_SERVER,22,10006_27,39434,20,3249,1,.AP.SF,0,suspicious
0,TCP  ,10220_246,26270,EXT_SERVER,2323,1,46,1,....S.,0,suspicious
0,TCP  ,EXT_SERVER,2323,10220_246,26270,1,40,1,.A.R..,0,suspicious
9.432,TCP  ,EXT_SERVER,22,10054_208,47977,19,3185,1,.AP.SF,0,suspicious
9.432,TCP  ,10054_208,47977,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
9.517,TCP  ,EXT_SERVER,22,10054_208,33694,19,3185,1,.AP.SF,0,suspicious
9.517,TCP  ,10054_208,33694,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
9.36,TCP  ,EXT_SERVER,22,10054_208,46092,19,3185,1,.AP.SF,0,suspicious
9.36,TCP  ,10054_208,46092,EXT_SERVER,22,18,2319,1,.AP.SF,0,suspicious
9.486,TCP  ,10006_27,30425,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious
9.486,TCP  ,EXT_SERVER,22,10006_27,30425,19,3185,1,.AP.SF,0,suspicious
9.829,TCP  ,EXT_SERVER,22,10054_208,57045,19,3185,1,.AP.SF,0,suspicious
9.829,TCP  ,10054_208,57045,EXT_SERVER,22,19,2371,1,.AP.SF,0,suspicious
6.597,TCP  ,10004_35,56652,EXT_SERVER,22,10,617,1,.APRSF,0,suspicious
6.597,TCP  ,EXT_SERVER,22,10004_35,56652,9,1632,1,.AP.S.,0,suspicious
9.399,TCP  ,EXT_SERVER,22,10054_208,40805,20,3237,1,.AP.SF,0,suspicious
9.399,TCP  ,10054_208,40805,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious
9.317,TCP  ,EXT_SERVER,22,10054_208,49724,19,3185,1,.AP.SF,0,suspicious
9.317,TCP  ,10054_208,49724,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious
120.824,TCP  ,10004_35,30714,EXT_SERVER,22,7,381,1,.APRSF,0,suspicious
120.824,TCP  ,EXT_SERVER,22,10004_35,30714,14,7734,1,.AP.SF,0,suspicious
0,UDP  ,10221_217,48291,EXT_SERVER,53,1,56,1,......,0,suspicious
0,ICMP ,EXT_SERVER,0,10221_217,3.3,1,84,1,......,0,suspicious
8.664,TCP  ,EXT_SERVER,22,10054_208,60614,19,3185,1,.AP.SF,0,suspicious
8.664,TCP  ,10054_208,60614,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
9.588,TCP  ,EXT_SERVER,22,10054_208,39143,19,3185,1,.AP.SF,0,suspicious
9.588,TCP  ,10054_208,39143,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious
9.871,TCP  ,EXT_SERVER,22,10054_208,49051,19,3185,1,.AP.SF,0,suspicious
9.871,TCP  ,10054_208,49051,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious
10.217,TCP  ,EXT_SERVER,22,10054_208,60046,20,3249,1,.AP.SF,0,suspicious
10.217,TCP  ,10054_208,60046,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
19.233,TCP  ,10004_35,25941,EXT_SERVER,22,9,1405,1,.APRSF,0,suspicious
19.233,TCP  ,EXT_SERVER,22,10004_35,25941,8,2301,1,.AP.SF,0,suspicious
9.742,TCP  ,EXT_SERVER,22,10054_208,42667,19,3185,1,.AP.SF,0,suspicious
9.742,TCP  ,10054_208,42667,EXT_SERVER,22,19,2371,1,.AP.SF,0,suspicious
122.595,TCP  ,10004_35,24230,EXT_SERVER,22,6,962,1,.APRS.,0,suspicious
122.595,TCP  ,EXT_SERVER,22,10004_35,24230,7,469,1,.AP.SF,0,suspicious
9.666,TCP  ,EXT_SERVER,22,10054_208,50226,19,3185,1,.AP.SF,0,suspicious
9.666,TCP  ,10054_208,50226,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
9.368,TCP  ,EXT_SERVER,22,10054_208,58388,19,3185,1,.AP.SF,0,suspicious
9.368,TCP  ,10054_208,58388,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious
0,TCP  ,10222_140,42386,EXT_SERVER,23,1,46,1,....S.,0,suspicious
0,TCP  ,EXT_SERVER,23,10222_140,42386,1,40,1,.A.R..,0,suspicious
9.262,TCP  ,EXT_SERVER,22,10054_208,37368,19,3185,1,.AP.SF,0,suspicious
9.262,TCP  ,10054_208,37368,EXT_SERVER,22,18,2319,1,.AP.SF,0,suspicious
10.257,TCP  ,EXT_SERVER,22,10054_208,44151,19,3185,1,.AP.SF,0,suspicious
10.257,TCP  ,10054_208,44151,EXT_SERVER,22,18,2319,1,.AP.SF,0,suspicious
10.25,TCP  ,EXT_SERVER,22,10054_208,51821,20,3289,1,.AP.SF,0,suspicious
10.25,TCP  ,10054_208,51821,EXT_SERVER,22,19,2371,1,.AP.SF,0,suspicious
121.808,TCP  ,10004_35,42397,EXT_SERVER,22,5,268,1,.A..SF,0,suspicious
121.808,TCP  ,EXT_SERVER,22,10004_35,42397,5,341,1,.AP.SF,0,suspicious
8.811,TCP  ,EXT_SERVER,22,10054_208,60258,19,3185,1,.AP.SF,0,suspicious
8.811,TCP  ,10054_208,60258,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious
15.296,TCP  ,10219_100,43442,EXT_SERVER,22,15,1884,1,.AP.SF,0,suspicious
15.296,TCP  ,EXT_SERVER,22,10219_100,43442,23,3545,1,.AP.SF,0,suspicious
38.572,TCP  ,10004_35,15753,EXT_SERVER,22,8,1361,1,.APRSF,0,suspicious
38.572,TCP  ,EXT_SERVER,22,10004_35,15753,16,7357,1,.AP.SF,0,suspicious
9.69,TCP  ,EXT_SERVER,22,10054_208,35590,19,3185,1,.AP.SF,0,suspicious
9.69,TCP  ,10054_208,35590,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
9.905,TCP  ,EXT_SERVER,22,10054_208,40876,19,3185,1,.AP.SF,0,suspicious
9.905,TCP  ,10054_208,40876,EXT_SERVER,22,20,2423,1,.AP.SF,0,suspicious
0.97,TCP  ,10223_107,59811,EXT_SERVER,22,13,1593,1,.AP.SF,0,suspicious
0.97,TCP  ,EXT_SERVER,22,10223_107,59811,13,3517,1,.AP.SF,0,suspicious
1.996,TCP  ,10223_107,52089,EXT_SERVER,22,14,1645,1,.AP.SF,0,suspicious
1.996,TCP  ,EXT_SERVER,22,10223_107,52089,12,2617,1,.AP.SF,0,suspicious
8.799,TCP  ,10004_35,61994,EXT_SERVER,22,6,329,1,.APRSF,0,suspicious
8.799,TCP  ,EXT_SERVER,22,10004_35,61994,9,2550,1,.AP.S.,0,suspicious
3.803,TCP  ,10223_107,52997,EXT_SERVER,22,15,1697,1,.AP.SF,0,suspicious
3.803,TCP  ,EXT_SERVER,22,10223_107,52997,13,2669,1,.AP.SF,0,suspicious
1.411,TCP  ,10223_107,48323,EXT_SERVER,22,14,1645,1,.AP.SF,0,suspicious
1.411,TCP  ,EXT_SERVER,22,10223_107,48323,11,2565,1,.AP.SF,0,suspicious
0.66,TCP  ,10223_107,36480,EXT_SERVER,22,15,1697,1,.AP.SF,0,suspicious
0.66,TCP  ,EXT_SERVER,22,10223_107,36480,11,2565,1,.AP.SF,0,suspicious
0.845,TCP  ,10223_107,40196,EXT_SERVER,22,13,1593,1,.AP.SF,0,suspicious
0.845,TCP  ,EXT_SERVER,22,10223_107,40196,12,2617,1,.AP.SF,0,suspicious
10.875,TCP  ,EXT_SERVER,22,10054_208,45621,20,3278,1,.AP.SF,0,suspicious
10.875,TCP  ,10054_208,45621,EXT_SERVER,22,18,2331,1,.AP.SF,0,suspicious
1.318,TCP  ,10223_107,53755,EXT_SERVER,22,15,1697,1,.AP.SF,0,suspicious
1.318,TCP  ,EXT_SERVER,22,10223_107,53755,11,2565,1,.AP.SF,0,suspicious
1.185,TCP  ,10223_107,42219,EXT_SERVER,22,15,1697,1,.AP.SF,0,suspicious
1.185,TCP  ,EXT_SERVER,22,10223_107,42219,12,2617,1,.AP.SF,0,suspicious
3.565,TCP  ,10223_107,38365,EXT_SERVER,22,14,1645,1,.AP.SF,0,suspicious
3.565,TCP  ,EXT_SERVER,22,10223_107,38365,13,2669,1,.AP.SF,0,suspicious
0.545,TCP  ,10223_107,60299,EXT_SERVER,22,13,1593,1,.AP.SF,0,suspicious
0.545,TCP  ,EXT_SERVER,22,10223_107,60299,12,2617,1,.AP.SF,0,suspicious
0.472,TCP  ,10223_107,35811,EXT_SERVER,22,12,1457,1,.AP.SF,0,suspicious
0.472,TCP  ,EXT_SERVER,22,10223_107,35811,11,2497,1,.AP.SF,0,suspicious
1.443,TCP  ,10223_107,38913,EXT_SERVER,22,13,1593,1,.AP.SF,0,suspicious
1.443,TCP  ,EXT_SERVER,22,10223_107,38913,12,2617,1,.AP.SF,0,suspicious
9.515,TCP  ,EXT_SERVER,22,10054_208,51467,19,3185,1,.AP.SF,0,suspicious
9.515,TCP  ,10054_208,51467,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
6.35,TCP  ,10223_107,53160,EXT_SERVER,22,16,2001,1,.AP.SF,0,suspicious
6.35,TCP  ,EXT_SERVER,22,10223_107,53160,18,3133,1,.AP.SF,0,suspicious
5.145,TCP  ,10223_107,39587,EXT_SERVER,22,14,1729,1,.AP.SF,0,suspicious
5.145,TCP  ,EXT_SERVER,22,10223_107,39587,15,2841,1,.AP.SF,0,suspicious
10.096,TCP  ,EXT_SERVER,22,10054_208,56229,19,3185,1,.AP.SF,0,suspicious
10.096,TCP  ,10054_208,56229,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
3.87,TCP  ,10223_107,42576,EXT_SERVER,22,14,1729,1,.AP.SF,0,suspicious
3.87,TCP  ,EXT_SERVER,22,10223_107,42576,14,2789,1,.AP.SF,0,suspicious
2.854,TCP  ,10223_107,60707,EXT_SERVER,22,13,1593,1,.AP.SF,0,suspicious
2.854,TCP  ,EXT_SERVER,22,10223_107,60707,13,2669,1,.AP.SF,0,suspicious
9.029,TCP  ,EXT_SERVER,22,10054_208,35626,19,3185,1,.AP.SF,0,suspicious
9.029,TCP  ,10054_208,35626,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
0,TCP  ,10224_62,18657,EXT_SERVER,23,1,46,1,....S.,0,suspicious
0,TCP  ,EXT_SERVER,23,10224_62,18657,1,40,1,.A.R..,0,suspicious
10.732,TCP  ,10223_107,59415,EXT_SERVER,22,17,2137,1,.AP.SF,0,suspicious
10.732,TCP  ,EXT_SERVER,22,10223_107,59415,21,3357,1,.AP.SF,0,suspicious
10.497,TCP  ,10223_107,40380,EXT_SERVER,22,17,2137,1,.AP.SF,0,suspicious
10.497,TCP  ,EXT_SERVER,22,10223_107,40380,20,3305,1,.AP.SF,0,suspicious
0.529,TCP  ,10223_107,48708,EXT_SERVER,22,12,1457,1,.AP.SF,0,suspicious
0.529,TCP  ,EXT_SERVER,22,10223_107,48708,11,2497,1,.AP.SF,0,suspicious
9.027,TCP  ,10223_107,59193,EXT_SERVER,22,17,2185,1,.AP.SF,0,suspicious
9.027,TCP  ,EXT_SERVER,22,10223_107,59193,19,3253,1,.AP.SF,0,suspicious
0.443,TCP  ,10223_107,39343,EXT_SERVER,22,12,1457,1,.AP.SF,0,suspicious
0.443,TCP  ,EXT_SERVER,22,10223_107,39343,11,2497,1,.AP.SF,0,suspicious
6.201,TCP  ,10223_107,41930,EXT_SERVER,22,16,2001,1,.AP.SF,0,suspicious
6.201,TCP  ,EXT_SERVER,22,10223_107,41930,18,3133,1,.AP.SF,0,suspicious
136.066,TCP  ,10004_35,49356,EXT_SERVER,22,12,1709,1,.APRS.,0,suspicious
136.066,TCP  ,EXT_SERVER,22,10004_35,49356,22,4129,1,.AP.SF,0,suspicious
11.452,TCP  ,10004_35,44728,EXT_SERVER,22,5,277,1,.APRSF,0,suspicious
11.452,TCP  ,EXT_SERVER,22,10004_35,44728,9,3542,1,.AP.S.,0,suspicious
0,TCP  ,10225_158,8196,EXT_SERVER,23,1,46,1,....S.,0,suspicious
0,TCP  ,EXT_SERVER,23,10225_158,8196,1,40,1,.A.R..,0,suspicious
0,TCP  ,10139_198,47341,EXT_SERVER,5901,1,46,1,....S.,0,suspicious
0,TCP  ,EXT_SERVER,5901,10139_198,47341,1,40,1,.A.R..,0,suspicious
121.42,TCP  ,10004_35,33056,EXT_SERVER,22,5,283,1,.APRSF,0,suspicious
121.42,TCP  ,EXT_SERVER,22,10004_35,33056,13,6714,1,.AP.SF,0,suspicious
0,TCP  ,10226_40,20596,EXT_SERVER,23,1,46,1,....S.,0,suspicious
0,TCP  ,EXT_SERVER,23,10226_40,20596,1,40,1,.A.R..,0,suspicious
89.635,TCP  ,10004_35,12810,EXT_SERVER,22,5,277,1,.APRS.,0,suspicious
89.635,TCP  ,EXT_SERVER,22,10004_35,12810,10,5654,1,.AP.S.,0,suspicious
6.204,TCP  ,10004_35,56371,EXT_SERVER,22,6,977,1,.APRSF,0,suspicious
6.204,TCP  ,EXT_SERVER,22,10004_35,56371,8,4369,1,.AP.SF,0,suspicious
0,TCP  ,EXT_SERVER,7547,10228_72,1551,1,40,1,.A.R..,0,suspicious
0,TCP  ,10228_72,1551,EXT_SERVER,7547,1,46,1,....S.,0,suspicious
0,TCP  ,10229_187,41258,EXT_SERVER,7547,1,46,1,....S.,0,suspicious
0,TCP  ,EXT_SERVER,7547,10229_187,41258,1,40,1,.A.R..,0,suspicious
0,TCP  ,EXT_SERVER,8546,10230_170,65535,1,40,1,.A.R..,0,suspicious
0,TCP  ,10230_170,65535,EXT_SERVER,8546,1,46,1,....S.,0,suspicious
0,TCP  ,EXT_SERVER,23,10231_171,7735,1,40,1,.A.R..,0,suspicious
0,TCP  ,10231_171,7735,EXT_SERVER,23,1,46,1,....S.,0,suspicious
0,UDP  ,10232_184,36855,EXT_SERVER,53,1,56,1,......,0,suspicious
0,ICMP ,EXT_SERVER,0,10232_184,3.3,1,84,1,......,0,suspicious
13.682,TCP  ,10004_35,30343,EXT_SERVER,22,7,1037,1,.APRSF,0,suspicious
13.682,TCP  ,EXT_SERVER,22,10004_35,30343,10,3513,1,.AP.SF,0,suspicious
120.858,TCP  ,10004_35,61967,EXT_SERVER,22,8,705,1,.APRSF,0,suspicious
120.858,TCP  ,EXT_SERVER,22,10004_35,61967,9,2517,1,.AP.SF,0,suspicious
6.837,TCP  ,10004_35,26632,EXT_SERVER,22,7,420,1,.APRSF,0,suspicious
6.837,TCP  ,EXT_SERVER,22,10004_35,26632,9,2489,1,.AP.SF,0,suspicious
0.001,TCP  ,10233_221,24127,EXT_SERVER,23,1,46,1,....S.,0,suspicious
